year, tourney_name, tourney_slug, tourney_id, tourney_location, tourney_dates, tourney_singles_draw, tourney_doubles_draw, tourney_conditions, tourney_surface, tourney_singles_winner_name, tourney_singles_winner_slug, tourney_singles_winner_player_id, tourney_doubles_winner1_name, tourney_doubles_winner1_slug, tourney_doubles_winner1_player_id, tourney_doubles_winner2_name, tourney_doubles_winner2_slug, tourney_doubles_winner2_player_id, tourney_round_name, winner_name, winner_slug, winner_player_id, loser_name, loser_slug, loser_player_id, match_score, games_total, sets_total, tiebreaks_total, winner_games_won, winner_games_lost, winner_sets_won, winner_sets_lost, winner_tiebreaks_won, winner_tiebreaks_lost, loser_games_won, loser_games_lost, loser_sets_won, loser_sets_lost, loser_tiebreaks_won, loser_tiebreaks_lost
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Tim Smyczek,tim-smyczek,sf62,James McGee,james-mcgee,mg47,75 46 75,34,3,,18,16,2,1,,,16,18,1,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Dennis Novikov,dennis-novikov,n674,James Duckworth,james-duckworth,d994,64 06 76(5) ,29,3,1,13,16,2,1,1,0,16,13,1,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Emilio Gomez,emilio-gomez,ga36,Austin Krajicek,austin-krajicek,ka00,64 76(8) ,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Ryan Harrison,ryan-harrison,h940,Mischa Zverev,mischa-zverev,z168,57 63 63,30,3,,17,13,2,1,,,13,17,1,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Jared Donaldson,jared-donaldson,dc58,Amir Weintraub,amir-weintraub,w471,64 63,19,2,,12,7,2,0,,,7,12,0,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,2nd Round Qualifying,Alejandro Gonzalez,alejandro-gonzalez,g892,Philip Bester,philip-bester,bc68,61 76(4) ,20,2,1,13,7,2,0,1,0,7,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Radek Stepanek,radek-stepanek,s694,Brayden Schnur,brayden-schnur,sp24,64 76(6) ,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Tim Smyczek,tim-smyczek,sf62,Jack Mingjie Lin,jack-mingjie-lin,li16,61 63,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Dennis Novikov,dennis-novikov,n674,Alejandro Falla,alejandro-falla,f444,46 64 63,29,3,,16,13,2,1,,,13,16,1,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Austin Krajicek,austin-krajicek,ka00,Michael Mmoh,michael-mmoh,mp01,63 76(4) ,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Mischa Zverev,mischa-zverev,z168,Pavel Krainik,pavel-krainik,kb12,62 60,14,2,,12,2,2,0,,,2,12,0,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Amir Weintraub,amir-weintraub,w471,Vincent Millot,vincent-millot,me31,76(5) 62,21,2,1,13,8,2,0,1,0,8,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Saketh Myneni,saketh-myneni,me64,Fabrice Martin,fabrice-martin,me04,76(2) 62,21,2,1,13,8,2,0,1,0,8,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Jared Donaldson,jared-donaldson,dc58,Christian Lakoseljac,christian-lakoseljac,l0ao,61 61,14,2,,12,2,2,0,,,2,12,0,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,James McGee,james-mcgee,mg47,Sam Groth,sam-groth,g940,63 36 63,27,3,,15,12,2,1,,,12,15,1,2,,
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Ryan Harrison,ryan-harrison,h940,Sam Barry,sam-barry,bh22,76(5) 75,25,2,1,14,11,2,0,1,0,11,14,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Alejandro Gonzalez,alejandro-gonzalez,g892,Benjamin Sigouin,benjamin-sigouin,sx96,76(2) 64,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Emilio Gomez,emilio-gomez,ga36,Matthew Barton,matthew-barton,bh98,76(3) 75,25,2,1,14,11,2,0,1,0,11,14,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,James Duckworth,james-duckworth,d994,Felix Auger-Aliassime,felix-auger-aliassime,ag37,75 76(3) ,25,2,1,14,11,2,0,1,0,11,14,0,2,0,1
2016,Rogers Cup,montreal,421,"Toronto, Canada",2016.07.25,56,56,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,1st Round Qualifying,Philip Bester,philip-bester,bc68,Kelsey Stevenson,kelsey-stevenson,sm18,62 62,16,2,,12,4,2,0,,,4,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Finals,Nick Kyrgios,nick-kyrgios,ke17,John Isner,john-isner,i186,76(3) 76(4) ,26,2,2,14,12,2,0,2,0,12,14,0,2,0,2
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Semi-Finals,John Isner,john-isner,i186,Reilly Opelka,reilly-opelka,o522,67(5) 64 62,31,3,1,18,13,2,1,0,1,13,18,1,2,1,0
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Semi-Finals,Nick Kyrgios,nick-kyrgios,ke17,Yoshihito Nishioka,yoshihito-nishioka,n732,63 36 63,27,3,,15,12,2,1,,,12,15,1,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Quarter-Finals,John Isner,john-isner,i186,Taylor Fritz,taylor-fritz,fb98,75 64,22,2,,13,9,2,0,,,9,13,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Quarter-Finals,Nick Kyrgios,nick-kyrgios,ke17,Fernando Verdasco,fernando-verdasco,v306,64 67(5) 63,32,3,1,18,14,2,1,0,1,14,18,1,2,1,0
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Quarter-Finals,Reilly Opelka,reilly-opelka,o522,Donald Young,donald-young,y124,64 64,20,2,,12,8,2,0,,,8,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Quarter-Finals,Yoshihito Nishioka,yoshihito-nishioka,n732,Horacio Zeballos,horacio-zeballos,z184,64 64,20,2,,12,8,2,0,,,8,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,John Isner,john-isner,i186,Adrian Mannarino,adrian-mannarino,me82,64 60,16,2,,12,4,2,0,,,4,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Nick Kyrgios,nick-kyrgios,ke17,Jared Donaldson,jared-donaldson,dc58,76(4) 63,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Reilly Opelka,reilly-opelka,o522,Kevin Anderson,kevin-anderson,a678,67(5) 63 75,34,3,1,19,15,2,1,0,1,15,19,1,2,1,0
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Yoshihito Nishioka,yoshihito-nishioka,n732,Alexandr Dolgopolov,alexandr-dolgopolov,d801,63 26 61,24,3,,14,10,2,1,,,10,14,1,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Fernando Verdasco,fernando-verdasco,v306,Julien Benneteau,julien-benneteau,b747,61 63,16,2,,12,4,2,0,,,4,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Donald Young,donald-young,y124,Tim Smyczek,tim-smyczek,sf62,46 76(1) 63,32,3,1,17,15,2,1,1,0,15,17,1,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Taylor Fritz,taylor-fritz,fb98,Bjorn Fratangelo,bjorn-fratangelo,f811,46 63 62,27,3,,16,11,2,1,,,11,16,1,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 16,Horacio Zeballos,horacio-zeballos,z184,Tobias Kamke,tobias-kamke,k839,61 64,17,2,,12,5,2,0,,,5,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Fernando Verdasco,fernando-verdasco,v306,Dusan Lajovic,dusan-lajovic,l987,76(2) 64,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Horacio Zeballos,horacio-zeballos,z184,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,63 67(5) 64,32,3,1,18,14,2,1,0,1,14,18,1,2,1,0
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Donald Young,donald-young,y124,Austin Krajicek,austin-krajicek,ka00,36 76(10) 75,34,3,1,17,17,2,1,1,0,17,17,1,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Taylor Fritz,taylor-fritz,fb98,Austin Smith,austin-smith,sm74,62 62,16,2,,12,4,2,0,,,4,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Julien Benneteau,julien-benneteau,b747,John-Patrick Smith,john-patrick-smith,sj55,64 62,18,2,,12,6,2,0,,,6,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Jared Donaldson,jared-donaldson,dc58,Sam Groth,sam-groth,g940,62 64,18,2,,12,6,2,0,,,6,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Bjorn Fratangelo,bjorn-fratangelo,f811,Igor Sijsling,igor-sijsling,sf36,61 76(2) ,20,2,1,13,7,2,0,1,0,7,13,0,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Tobias Kamke,tobias-kamke,k839,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,76(7) 76(2) ,26,2,2,14,12,2,0,2,0,12,14,0,2,0,2
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Adrian Mannarino,adrian-mannarino,me82,Mischa Zverev,mischa-zverev,z168,63 36 76(5) ,31,3,1,16,15,2,1,1,0,15,16,1,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Yoshihito Nishioka,yoshihito-nishioka,n732,Daniel Evans,daniel-evans,e687,62 67(2) 76(4) ,34,3,2,19,15,2,1,1,1,15,19,1,2,1,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Reilly Opelka,reilly-opelka,o522,Christopher Eubanks,christopher-eubanks,e865,76(9) 76(5) ,26,2,2,14,12,2,0,2,0,12,14,0,2,0,2
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,Round of 32,Tim Smyczek,tim-smyczek,sf62,Thiago Monteiro,thiago-monteiro,mj08,57 76(5) 63,34,3,1,18,16,2,1,1,0,16,18,1,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,2nd Round Qualifying,Christopher Eubanks,christopher-eubanks,e865,Thiago Monteiro,thiago-monteiro,mj08,64 75,22,2,,13,9,2,0,,,9,13,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,2nd Round Qualifying,John-Patrick Smith,john-patrick-smith,sj55,Tobias Kamke,tobias-kamke,k839,76(4) 63,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,2nd Round Qualifying,Austin Krajicek,austin-krajicek,ka00,James Duckworth,james-duckworth,d994,36 76(5) 76(5) ,35,3,2,17,18,2,1,2,0,18,17,1,2,0,2
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,2nd Round Qualifying,Mischa Zverev,mischa-zverev,z168,Nicolas Meister,nicolas-meister,mg84,76(5) 75,25,2,1,14,11,2,0,1,0,11,14,0,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Thiago Monteiro,thiago-monteiro,mj08,Trent Bryde,trent-bryde,b09a,60 62,14,2,,12,2,2,0,,,2,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Tobias Kamke,tobias-kamke,k839,Michael Mmoh,michael-mmoh,mp01,64 62,18,2,,12,6,2,0,,,6,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Austin Krajicek,austin-krajicek,ka00,Lloyd Glasspool,lloyd-glasspool,gd08,76(6) 46 64,33,3,1,17,16,2,1,1,0,16,17,1,2,0,1
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Mischa Zverev,mischa-zverev,z168,Matt Reid,matt-reid,r977,64 62,18,2,,12,6,2,0,,,6,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,James Duckworth,james-duckworth,d994,Juan Ignacio Londero,juan-ignacio-londero,lb84,62 62,16,2,,12,4,2,0,,,4,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Christopher Eubanks,christopher-eubanks,e865,Tommy Paul,tommy-paul,pl56,62 75,20,2,,13,7,2,0,,,7,13,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,John-Patrick Smith,john-patrick-smith,sj55,Andrew Carter,andrew-carter,cg49,63 63,18,2,,12,6,2,0,,,6,12,0,2,,
2016,BB&T Atlanta Open,atlanta,6116,"Atlanta, United States",2016.08.01,28,28,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,1st Round Qualifying,Nicolas Meister,nicolas-meister,mg84,Alexander Sarkissian,alexander-sarkissian,sl07,57 63 64,31,3,,17,14,2,1,,,14,17,1,2,,
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Olympic Bronze,Kei Nishikori,kei-nishikori,n552,Rafael Nadal,rafael-nadal,n409,62 67(1) 63,30,3,1,18,12,2,1,0,1,12,18,1,2,1,0
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Finals,Andy Murray,andy-murray,mc10,Juan Martin del Potro,juan-martin-del-potro,d683,75 46 62 75,42,4,,24,18,3,1,,,18,24,1,3,,
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Semi-Finals,Andy Murray,andy-murray,mc10,Kei Nishikori,kei-nishikori,n552,61 64,17,2,,12,5,2,0,,,5,12,0,2,,
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Semi-Finals,Juan Martin del Potro,juan-martin-del-potro,d683,Rafael Nadal,rafael-nadal,n409,57 64 76(5) ,35,3,1,18,17,2,1,1,0,17,18,1,2,0,1
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Quarter-Finals,Andy Murray,andy-murray,mc10,Steve Johnson,steve-johnson,j386,60 46 76(2) ,29,3,1,17,12,2,1,1,0,12,17,1,2,0,1
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Quarter-Finals,Rafael Nadal,rafael-nadal,n409,Thomaz Bellucci,thomaz-bellucci,bd20,26 64 62,26,3,,14,12,2,1,,,12,14,1,2,,
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Quarter-Finals,Kei Nishikori,kei-nishikori,n552,Gael Monfils,gael-monfils,mc65,76(4) 46 76(6) ,36,3,2,18,18,2,1,2,0,18,18,1,2,0,2
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Quarter-Finals,Juan Martin del Potro,juan-martin-del-potro,d683,Roberto Bautista Agut,roberto-bautista-agut,bd06,75 76(4) ,25,2,1,14,11,2,0,1,0,11,14,0,2,0,1
2016,Rio de Janeiro Olympic Games,rio-de-janeiro,96,"Rio de Janeiro, Brazil",2016.08.04,64,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,Round of 16,Andy Murray,andy-murray,mc10,Fabio Fognini,fabio-fognini,f510,61 26 63,24,3,,14,10,2,1,,,10,14,1,2,,
